,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y
580,22,13,41,16,8,12,17,29,5,4,52
581,13,41,16,8,12,17,29,5,4,52,35
582,41,16,8,12,17,29,5,4,52,35,26
583,16,8,12,17,29,5,4,52,35,26,26
584,8,12,17,29,5,4,52,35,26,26,7
585,12,17,29,5,4,52,35,26,26,7,5
586,17,29,5,4,52,35,26,26,7,5,9
587,29,5,4,52,35,26,26,7,5,9,18
588,5,4,52,35,26,26,7,5,9,18,11
589,4,52,35,26,26,7,5,9,18,11,25
590,52,35,26,26,7,5,9,18,11,25,12
591,35,26,26,7,5,9,18,11,25,12,29
592,26,26,7,5,9,18,11,25,12,29,12
593,26,7,5,9,18,11,25,12,29,12,39
594,7,5,9,18,11,25,12,29,12,39,10
595,5,9,18,11,25,12,29,12,39,10,40
596,9,18,11,25,12,29,12,39,10,40,5
597,18,11,25,12,29,12,39,10,40,5,11
598,11,25,12,29,12,39,10,40,5,11,3
599,25,12,29,12,39,10,40,5,11,3,11
600,12,29,12,39,10,40,5,11,3,11,7
601,29,12,39,10,40,5,11,3,11,7,4
602,12,39,10,40,5,11,3,11,7,4,14
603,39,10,40,5,11,3,11,7,4,14,21
604,10,40,5,11,3,11,7,4,14,21,15
605,40,5,11,3,11,7,4,14,21,15,32
606,5,11,3,11,7,4,14,21,15,32,2
607,11,3,11,7,4,14,21,15,32,2,20
608,3,11,7,4,14,21,15,32,2,20,31
609,11,7,4,14,21,15,32,2,20,31,19
610,12,46,23,2,8,39,3,9,9,3,8
611,46,23,2,8,39,3,9,9,3,8,5
612,23,2,8,39,3,9,9,3,8,5,8
613,2,8,39,3,9,9,3,8,5,8,7
614,8,39,3,9,9,3,8,5,8,7,12
615,39,3,9,9,3,8,5,8,7,12,3
616,3,9,9,3,8,5,8,7,12,3,28
617,9,9,3,8,5,8,7,12,3,28,8
618,9,3,8,5,8,7,12,3,28,8,23
619,3,8,5,8,7,12,3,28,8,23,37
620,8,5,8,7,12,3,28,8,23,37,10
621,5,8,7,12,3,28,8,23,37,10,5
622,8,7,12,3,28,8,23,37,10,5,9
623,4,15,14,20,41,28,5,21,12,50,12
624,15,14,20,41,28,5,21,12,50,12,48
625,14,20,41,28,5,21,12,50,12,48,7
626,20,41,28,5,21,12,50,12,48,7,14
627,41,28,5,21,12,50,12,48,7,14,22
628,28,5,21,12,50,12,48,7,14,22,2
629,5,21,12,50,12,48,7,14,22,2,40
630,21,12,50,12,48,7,14,22,2,40,6
631,12,50,12,48,7,14,22,2,40,6,9
632,50,12,48,7,14,22,2,40,6,9,1
633,12,48,7,14,22,2,40,6,9,1,8
634,48,7,14,22,2,40,6,9,1,8,33
635,7,14,22,2,40,6,9,1,8,33,5
636,14,22,2,40,6,9,1,8,33,5,11
637,22,2,40,6,9,1,8,33,5,11,15
638,2,40,6,9,1,8,33,5,11,15,4
639,40,6,9,1,8,33,5,11,15,4,12
640,6,9,1,8,33,5,11,15,4,12,7
641,9,1,8,33,5,11,15,4,12,7,11
642,1,8,33,5,11,15,4,12,7,11,19
643,8,33,5,11,15,4,12,7,11,19,37
644,33,5,11,15,4,12,7,11,19,37,36
645,5,11,15,4,12,7,11,19,37,36,30
646,11,15,4,12,7,11,19,37,36,30,34
647,15,4,12,7,11,19,37,36,30,34,33
648,4,12,7,11,19,37,36,30,34,33,12
649,12,7,11,19,37,36,30,34,33,12,28
650,7,11,19,37,36,30,34,33,12,28,55
651,11,19,37,36,30,34,33,12,28,55,47
652,19,37,36,30,34,33,12,28,55,47,13
653,37,36,30,34,33,12,28,55,47,13,20
654,36,30,34,33,12,28,55,47,13,20,58
655,30,34,33,12,28,55,47,13,20,58,2
656,34,33,12,28,55,47,13,20,58,2,14
657,33,12,28,55,47,13,20,58,2,14,8
658,12,28,55,47,13,20,58,2,14,8,22
659,28,55,47,13,20,58,2,14,8,22,69
660,55,47,13,20,58,2,14,8,22,69,4
661,47,13,20,58,2,14,8,22,69,4,36
662,13,20,58,2,14,8,22,69,4,36,3
663,20,58,2,14,8,22,69,4,36,3,25
664,58,2,14,8,22,69,4,36,3,25,14
665,2,14,8,22,69,4,36,3,25,14,29
666,14,8,22,69,4,36,3,25,14,29,6
667,8,22,69,4,36,3,25,14,29,6,49
668,22,69,4,36,3,25,14,29,6,49,46
669,69,4,36,3,25,14,29,6,49,46,27
670,4,36,3,25,14,29,6,49,46,27,32
671,36,3,25,14,29,6,49,46,27,32,37
672,3,25,14,29,6,49,46,27,32,37,55
673,25,14,29,6,49,46,27,32,37,55,5
674,14,29,6,49,46,27,32,37,55,5,6
675,29,6,49,46,27,32,37,55,5,6,17
676,6,49,46,27,32,37,55,5,6,17,37
677,49,46,27,32,37,55,5,6,17,37,48
678,46,27,32,37,55,5,6,17,37,48,29
679,27,32,37,55,5,6,17,37,48,29,40
680,32,37,55,5,6,17,37,48,29,40,1
681,37,55,5,6,17,37,48,29,40,1,5
682,55,5,6,17,37,48,29,40,1,5,7
683,5,6,17,37,48,29,40,1,5,7,44
684,6,17,37,48,29,40,1,5,7,44,9
685,17,37,48,29,40,1,5,7,44,9,7
686,37,48,29,40,1,5,7,44,9,7,56
687,48,29,40,1,5,7,44,9,7,56,55
688,29,40,1,5,7,44,9,7,56,55,3
689,40,1,5,7,44,9,7,56,55,3,53
690,1,5,7,44,9,7,56,55,3,53,38
691,5,7,44,9,7,56,55,3,53,38,34
692,7,44,9,7,56,55,3,53,38,34,4
693,44,9,7,56,55,3,53,38,34,4,45
694,9,7,56,55,3,53,38,34,4,45,26
695,7,56,55,3,53,38,34,4,45,26,41
696,56,55,3,53,38,34,4,45,26,41,44
697,55,3,53,38,34,4,45,26,41,44,28
698,3,53,38,34,4,45,26,41,44,28,48
699,53,38,34,4,45,26,41,44,28,48,25
700,38,34,4,45,26,41,44,28,48,25,35
701,34,4,45,26,41,44,28,48,25,35,45
702,4,45,26,41,44,28,48,25,35,45,2
703,45,26,41,44,28,48,25,35,45,2,43
704,26,41,44,28,48,25,35,45,2,43,9
705,41,44,28,48,25,35,45,2,43,9,31
706,44,28,48,25,35,45,2,43,9,31,23
707,28,48,25,35,45,2,43,9,31,23,18
708,48,25,35,45,2,43,9,31,23,18,45
709,25,35,45,2,43,9,31,23,18,45,17
710,35,45,2,43,9,31,23,18,45,17,58
711,45,2,43,9,31,23,18,45,17,58,45
712,2,43,9,31,23,18,45,17,58,45,52
713,43,9,31,23,18,45,17,58,45,52,2
714,9,31,23,18,45,17,58,45,52,2,32
715,31,23,18,45,17,58,45,52,2,32,3
716,23,18,45,17,58,45,52,2,32,3,54
717,18,45,17,58,45,52,2,32,3,54,18
718,45,17,58,45,52,2,32,3,54,18,14
719,17,58,45,52,2,32,3,54,18,14,4
720,58,45,52,2,32,3,54,18,14,4,40
721,45,52,2,32,3,54,18,14,4,40,34
722,52,2,32,3,54,18,14,4,40,34,37
723,2,32,3,54,18,14,4,40,34,37,2
724,32,3,54,18,14,4,40,34,37,2,31
725,3,54,18,14,4,40,34,37,2,31,52
726,54,18,14,4,40,34,37,2,31,52,53
727,18,14,4,40,34,37,2,31,52,53,27
728,14,4,40,34,37,2,31,52,53,27,18
729,4,40,34,37,2,31,52,53,27,18,47
730,40,34,37,2,31,52,53,27,18,47,38
731,34,37,2,31,52,53,27,18,47,38,14
732,37,2,31,52,53,27,18,47,38,14,4
733,2,31,52,53,27,18,47,38,14,4,1
734,31,52,53,27,18,47,38,14,4,1,6
735,52,53,27,18,47,38,14,4,1,6,14
736,53,27,18,47,38,14,4,1,6,14,27
737,27,18,47,38,14,4,1,6,14,27,5
738,18,47,38,14,4,1,6,14,27,5,7
739,47,38,14,4,1,6,14,27,5,7,59
740,38,14,4,1,6,14,27,5,7,59,33
741,14,4,1,6,14,27,5,7,59,33,25
742,4,1,6,14,27,5,7,59,33,25,45
743,1,6,14,27,5,7,59,33,25,45,29
744,6,14,27,5,7,59,33,25,45,29,13
745,14,27,5,7,59,33,25,45,29,13,20
746,27,5,7,59,33,25,45,29,13,20,43
747,5,7,59,33,25,45,29,13,20,43,36
748,7,59,33,25,45,29,13,20,43,36,3
749,59,33,25,45,29,13,20,43,36,3,34
750,33,25,45,29,13,20,43,36,3,34,3
751,25,45,29,13,20,43,36,3,34,3,52
752,45,29,13,20,43,36,3,34,3,52,30
753,29,13,20,43,36,3,34,3,52,30,11
754,13,20,43,36,3,34,3,52,30,11,37
755,20,43,36,3,34,3,52,30,11,37,30
756,43,36,3,34,3,52,30,11,37,30,31
757,36,3,34,3,52,30,11,37,30,31,8
758,3,34,3,52,30,11,37,30,31,8,7
759,34,3,52,30,11,37,30,31,8,7,56
760,3,52,30,11,37,30,31,8,7,56,16
761,52,30,11,37,30,31,8,7,56,16,28
762,30,11,37,30,31,8,7,56,16,28,34
763,11,37,30,31,8,7,56,16,28,34,13
764,37,30,31,8,7,56,16,28,34,13,6
765,30,31,8,7,56,16,28,34,13,6,42
766,31,8,7,56,16,28,34,13,6,42,38
767,8,7,56,16,28,34,13,6,42,38,4
768,7,56,16,28,34,13,6,42,38,4,23
769,56,16,28,34,13,6,42,38,4,23,15
770,16,28,34,13,6,42,38,4,23,15,19
771,28,34,13,6,42,38,4,23,15,19,5
772,34,13,6,42,38,4,23,15,19,5,42
773,13,6,42,38,4,23,15,19,5,42,41
774,6,42,38,4,23,15,19,5,42,41,30
775,42,38,4,23,15,19,5,42,41,30,35
776,38,4,23,15,19,5,42,41,30,35,59
777,4,23,15,19,5,42,41,30,35,59,10
778,23,15,19,5,42,41,30,35,59,10,62
779,15,19,5,42,41,30,35,59,10,62,21
780,19,5,42,41,30,35,59,10,62,21,54
781,5,42,41,30,35,59,10,62,21,54,41
782,42,41,30,35,59,10,62,21,54,41,2
783,41,30,35,59,10,62,21,54,41,2,9
784,30,35,59,10,62,21,54,41,2,9,2
785,35,59,10,62,21,54,41,2,9,2,15
786,59,10,62,21,54,41,2,9,2,15,6
787,10,62,21,54,41,2,9,2,15,6,54
788,62,21,54,41,2,9,2,15,6,54,55
789,1,5,1,9,5,1,6,1,1,5,4
790,5,1,9,5,1,6,1,1,5,4,2
791,1,9,5,1,6,1,1,5,4,2,1
792,9,5,1,6,1,1,5,4,2,1,2
793,5,1,6,1,1,5,4,2,1,2,4
794,1,6,1,1,5,4,2,1,2,4,0
795,6,1,1,5,4,2,1,2,4,0,2
796,1,1,5,4,2,1,2,4,0,2,2
797,1,5,4,2,1,2,4,0,2,2,1
798,5,4,2,1,2,4,0,2,2,1,4
799,4,2,1,2,4,0,2,2,1,4,6
800,2,1,2,4,0,2,2,1,4,6,1
801,1,2,4,0,2,2,1,4,6,1,2
802,2,4,0,2,2,1,4,6,1,2,2
803,4,0,2,2,1,4,6,1,2,2,1
804,19,2,31,8,16,1,29,6,4,32,7
805,2,31,8,16,1,29,6,4,32,7,8
806,31,8,16,1,29,6,4,32,7,8,10
807,8,16,1,29,6,4,32,7,8,10,5
808,16,1,29,6,4,32,7,8,10,5,28
809,1,29,6,4,32,7,8,10,5,28,8
810,29,6,4,32,7,8,10,5,28,8,5
811,6,4,32,7,8,10,5,28,8,5,36
812,4,32,7,8,10,5,28,8,5,36,15
813,32,7,8,10,5,28,8,5,36,15,17
814,7,8,10,5,28,8,5,36,15,17,12
815,8,10,5,28,8,5,36,15,17,12,21
816,10,5,28,8,5,36,15,17,12,21,6
817,5,28,8,5,36,15,17,12,21,6,41
818,28,8,5,36,15,17,12,21,6,41,22
819,8,5,36,15,17,12,21,6,41,22,23
820,5,36,15,17,12,21,6,41,22,23,12
821,36,15,17,12,21,6,41,22,23,12,1
822,15,17,12,21,6,41,22,23,12,1,4
823,17,12,21,6,41,22,23,12,1,4,11
824,12,21,6,41,22,23,12,1,4,11,19
825,21,6,41,22,23,12,1,4,11,19,46
826,6,41,22,23,12,1,4,11,19,46,28
827,41,22,23,12,1,4,11,19,46,28,14
828,22,23,12,1,4,11,19,46,28,14,9
829,23,12,1,4,11,19,46,28,14,9,14
830,12,1,4,11,19,46,28,14,9,14,1
831,1,4,11,19,46,28,14,9,14,1,23
832,4,11,19,46,28,14,9,14,1,23,3
833,11,19,46,28,14,9,14,1,23,3,27
834,19,46,28,14,9,14,1,23,3,27,30
835,46,28,14,9,14,1,23,3,27,30,4
836,28,14,9,14,1,23,3,27,30,4,4
837,14,9,14,1,23,3,27,30,4,4,1
838,9,14,1,23,3,27,30,4,4,1,4
839,14,1,23,3,27,30,4,4,1,4,39
840,1,23,3,27,30,4,4,1,4,39,33
841,23,3,27,30,4,4,1,4,39,33,56
842,3,27,30,4,4,1,4,39,33,56,17
843,27,30,4,4,1,4,39,33,56,17,7
844,30,4,4,1,4,39,33,56,17,7,28
845,4,4,1,4,39,33,56,17,7,28,44
846,4,1,4,39,33,56,17,7,28,44,35
847,1,4,39,33,56,17,7,28,44,35,29
848,4,39,33,56,17,7,28,44,35,29,10
849,39,33,56,17,7,28,44,35,29,10,37
850,33,56,17,7,28,44,35,29,10,37,28
851,56,17,7,28,44,35,29,10,37,28,4
852,17,7,28,44,35,29,10,37,28,4,22
853,7,28,44,35,29,10,37,28,4,22,51
854,28,44,35,29,10,37,28,4,22,51,20
855,44,35,29,10,37,28,4,22,51,20,43
856,35,29,10,37,28,4,22,51,20,43,13
857,29,10,37,28,4,22,51,20,43,13,18
858,10,37,28,4,22,51,20,43,13,18,5
859,37,28,4,22,51,20,43,13,18,5,9
860,28,4,22,51,20,43,13,18,5,9,3
861,4,22,51,20,43,13,18,5,9,3,1
862,22,51,20,43,13,18,5,9,3,1,22
863,51,20,43,13,18,5,9,3,1,22,12
864,20,43,13,18,5,9,3,1,22,12,45
865,43,13,18,5,9,3,1,22,12,45,40
866,13,18,5,9,3,1,22,12,45,40,24
867,18,5,9,3,1,22,12,45,40,24,17
868,5,9,3,1,22,12,45,40,24,17,30
869,9,3,1,22,12,45,40,24,17,30,30
870,3,1,22,12,45,40,24,17,30,30,48
871,1,22,12,45,40,24,17,30,30,48,32
872,22,12,45,40,24,17,30,30,48,32,28
873,12,45,40,24,17,30,30,48,32,28,51
874,45,40,24,17,30,30,48,32,28,51,4
875,40,24,17,30,30,48,32,28,51,4,6
876,24,17,30,30,48,32,28,51,4,6,11
877,17,30,30,48,32,28,51,4,6,11,26
878,30,30,48,32,28,51,4,6,11,26,24
879,30,48,32,28,51,4,6,11,26,24,30
880,48,32,28,51,4,6,11,26,24,30,2
881,32,28,51,4,6,11,26,24,30,2,53
882,8,6,2,8,1,6,15,1,10,13,3
883,13,3,11,2,3,9,5,4,10,22,8
884,3,11,2,3,9,5,4,10,22,8,14
885,11,2,3,9,5,4,10,22,8,14,10
886,2,3,9,5,4,10,22,8,14,10,7
887,2,4,8,3,4,1,10,3,7,1,13
888,5,1,1,1,4,2,1,9,2,3,4
889,1,1,1,4,2,1,9,2,3,4,2
890,1,1,4,2,1,9,2,3,4,2,2
891,1,4,2,1,9,2,3,4,2,2,2
892,4,2,1,9,2,3,4,2,2,2,3
893,2,1,9,2,3,4,2,2,2,3,8
894,1,9,2,3,4,2,2,2,3,8,13
895,9,2,3,4,2,2,2,3,8,13,10
896,2,3,4,2,2,2,3,8,13,10,1
897,3,4,2,2,2,3,8,13,10,1,5
898,4,2,2,2,3,8,13,10,1,5,6
899,2,2,2,3,8,13,10,1,5,6,17
900,2,2,3,8,13,10,1,5,6,17,6
901,2,3,8,13,10,1,5,6,17,6,2
902,3,8,13,10,1,5,6,17,6,2,15
903,8,13,10,1,5,6,17,6,2,15,16
904,13,10,1,5,6,17,6,2,15,16,8
905,10,1,5,6,17,6,2,15,16,8,4
906,1,5,6,17,6,2,15,16,8,4,4
907,5,6,17,6,2,15,16,8,4,4,2
908,6,17,6,2,15,16,8,4,4,2,11
909,17,6,2,15,16,8,4,4,2,11,2
910,6,2,15,16,8,4,4,2,11,2,7
911,2,15,16,8,4,4,2,11,2,7,9
912,7,1,1,3,4,2,1,7,19,3,8
913,1,1,3,4,2,1,7,19,3,8,13
914,1,3,4,2,1,7,19,3,8,13,1
915,3,4,2,1,7,19,3,8,13,1,2
916,21,20,22,15,24,30,33,19,39,13,53
917,20,22,15,24,30,33,19,39,13,53,36
918,22,15,24,30,33,19,39,13,53,36,19
919,15,24,30,33,19,39,13,53,36,19,13
920,24,30,33,19,39,13,53,36,19,13,25
921,30,33,19,39,13,53,36,19,13,25,15
922,33,19,39,13,53,36,19,13,25,15,9
923,19,39,13,53,36,19,13,25,15,9,43
924,39,13,53,36,19,13,25,15,9,43,38
925,13,53,36,19,13,25,15,9,43,38,14
926,53,36,19,13,25,15,9,43,38,14,6
927,36,19,13,25,15,9,43,38,14,6,37
928,19,13,25,15,9,43,38,14,6,37,18
929,13,25,15,9,43,38,14,6,37,18,20
930,25,15,9,43,38,14,6,37,18,20,24
931,15,9,43,38,14,6,37,18,20,24,22
932,9,43,38,14,6,37,18,20,24,22,6
933,43,38,14,6,37,18,20,24,22,6,18
934,38,14,6,37,18,20,24,22,6,18,8
935,14,6,37,18,20,24,22,6,18,8,15
936,6,37,18,20,24,22,6,18,8,15,26
937,37,18,20,24,22,6,18,8,15,26,26
938,18,20,24,22,6,18,8,15,26,26,26
939,20,24,22,6,18,8,15,26,26,26,6
940,24,22,6,18,8,15,26,26,26,6,3
941,22,6,18,8,15,26,26,26,6,3,4
942,6,18,8,15,26,26,26,6,3,4,6
943,5,1,1,20,5,8,7,7,16,3,10
944,1,1,20,5,8,7,7,16,3,10,15
945,1,20,5,8,7,7,16,3,10,15,4
946,20,5,8,7,7,16,3,10,15,4,39
947,5,8,7,7,16,3,10,15,4,39,4
948,8,7,7,16,3,10,15,4,39,4,2
949,7,7,16,3,10,15,4,39,4,2,1
950,7,16,3,10,15,4,39,4,2,1,1
951,16,3,10,15,4,39,4,2,1,1,2
952,3,10,15,4,39,4,2,1,1,2,12
953,10,15,4,39,4,2,1,1,2,12,1
954,15,4,39,4,2,1,1,2,12,1,6
955,4,39,4,2,1,1,2,12,1,6,1
956,39,4,2,1,1,2,12,1,6,1,1
957,4,2,1,1,2,12,1,6,1,1,7
958,8,10,14,20,10,19,18,3,5,18,2
959,10,14,20,10,19,18,3,5,18,2,20
960,14,20,10,19,18,3,5,18,2,20,1
961,20,10,19,18,3,5,18,2,20,1,2
962,10,19,18,3,5,18,2,20,1,2,4
963,19,18,3,5,18,2,20,1,2,4,7
964,18,3,5,18,2,20,1,2,4,7,15
965,3,5,18,2,20,1,2,4,7,15,7
966,5,18,2,20,1,2,4,7,15,7,20
967,18,2,20,1,2,4,7,15,7,20,4
968,2,20,1,2,4,7,15,7,20,4,8
969,20,1,2,4,7,15,7,20,4,8,9
970,1,2,4,7,15,7,20,4,8,9,7
971,2,4,7,15,7,20,4,8,9,7,24
972,4,7,15,7,20,4,8,9,7,24,4
973,7,15,7,20,4,8,9,7,24,4,4
974,15,7,20,4,8,9,7,24,4,4,13
975,7,20,4,8,9,7,24,4,4,13,2
976,20,4,8,9,7,24,4,4,13,2,7
977,4,8,9,7,24,4,4,13,2,7,20
978,8,9,7,24,4,4,13,2,7,20,9
979,9,7,24,4,4,13,2,7,20,9,4
980,7,24,4,4,13,2,7,20,9,4,3
981,24,4,4,13,2,7,20,9,4,3,11
982,4,4,13,2,7,20,9,4,3,11,32
983,4,13,2,7,20,9,4,3,11,32,11
984,13,2,7,20,9,4,3,11,32,11,4
985,2,7,20,9,4,3,11,32,11,4,13
986,7,20,9,4,3,11,32,11,4,13,7
987,20,9,4,3,11,32,11,4,13,7,1
988,9,4,3,11,32,11,4,13,7,1,18
989,4,3,11,32,11,4,13,7,1,18,17
990,3,11,32,11,4,13,7,1,18,17,8
991,11,32,11,4,13,7,1,18,17,8,11
992,32,11,4,13,7,1,18,17,8,11,11
993,11,4,13,7,1,18,17,8,11,11,4
994,4,13,7,1,18,17,8,11,11,4,22
995,13,7,1,18,17,8,11,11,4,22,5
996,7,1,18,17,8,11,11,4,22,5,23
997,1,18,17,8,11,11,4,22,5,23,25
998,18,17,8,11,11,4,22,5,23,25,8
999,17,8,11,11,4,22,5,23,25,8,6
1000,8,11,11,4,22,5,23,25,8,6,17
1001,11,11,4,22,5,23,25,8,6,17,1
1002,11,4,22,5,23,25,8,6,17,1,17
1003,4,22,5,23,25,8,6,17,1,17,2
1004,22,5,23,25,8,6,17,1,17,2,10
1005,5,23,25,8,6,17,1,17,2,10,12
1006,23,25,8,6,17,1,17,2,10,12,4
1007,25,8,6,17,1,17,2,10,12,4,6
1008,8,6,17,1,17,2,10,12,4,6,3
1009,6,17,1,17,2,10,12,4,6,3,8
1010,17,1,17,2,10,12,4,6,3,8,17
1011,1,17,2,10,12,4,6,3,8,17,1
1012,17,2,10,12,4,6,3,8,17,1,5
1013,2,10,12,4,6,3,8,17,1,5,10
1014,32,10,26,12,1,4,28,3,4,19,11
1015,10,26,12,1,4,28,3,4,19,11,9
1016,26,12,1,4,28,3,4,19,11,9,9
1017,12,1,4,28,3,4,19,11,9,9,17
1018,1,4,28,3,4,19,11,9,9,17,12
1019,4,28,3,4,19,11,9,9,17,12,14
1020,28,3,4,19,11,9,9,17,12,14,17
1021,3,4,19,11,9,9,17,12,14,17,5
1022,4,19,11,9,9,17,12,14,17,5,7
1023,19,11,9,9,17,12,14,17,5,7,12
1024,11,9,9,17,12,14,17,5,7,12,14
1025,9,9,17,12,14,17,5,7,12,14,5
1026,9,17,12,14,17,5,7,12,14,5,6
1027,17,12,14,17,5,7,12,14,5,6,3
1028,12,14,17,5,7,12,14,5,6,3,18
1029,14,17,5,7,12,14,5,6,3,18,18
1030,17,5,7,12,14,5,6,3,18,18,49
1031,5,7,12,14,5,6,3,18,18,49,14
1032,7,12,14,5,6,3,18,18,49,14,55
1033,12,14,5,6,3,18,18,49,14,55,5
1034,14,5,6,3,18,18,49,14,55,5,9
1035,5,6,3,18,18,49,14,55,5,9,30
1036,6,3,18,18,49,14,55,5,9,30,14
1037,3,18,18,49,14,55,5,9,30,14,26
1038,18,18,49,14,55,5,9,30,14,26,11
1039,18,49,14,55,5,9,30,14,26,11,20
1040,49,14,55,5,9,30,14,26,11,20,4
1041,14,55,5,9,30,14,26,11,20,4,4
1042,55,5,9,30,14,26,11,20,4,4,8
1043,5,9,30,14,26,11,20,4,4,8,24
1044,9,30,14,26,11,20,4,4,8,24,6
1045,30,14,26,11,20,4,4,8,24,6,10
1046,14,26,11,20,4,4,8,24,6,10,22
1047,26,11,20,4,4,8,24,6,10,22,4
1048,11,20,4,4,8,24,6,10,22,4,6
1049,20,4,4,8,24,6,10,22,4,6,12
1050,4,4,8,24,6,10,22,4,6,12,5
1051,4,8,24,6,10,22,4,6,12,5,1
1052,8,24,6,10,22,4,6,12,5,1,8
1053,24,6,10,22,4,6,12,5,1,8,3
1054,6,10,22,4,6,12,5,1,8,3,2
1055,10,22,4,6,12,5,1,8,3,2,9
1056,22,4,6,12,5,1,8,3,2,9,4
1057,4,6,12,5,1,8,3,2,9,4,10
1058,6,12,5,1,8,3,2,9,4,10,4
1059,12,5,1,8,3,2,9,4,10,4,3
1060,5,1,8,3,2,9,4,10,4,3,3
1061,1,8,3,2,9,4,10,4,3,3,35
1062,8,3,2,9,4,10,4,3,3,35,23
1063,3,2,9,4,10,4,3,3,35,23,18
1064,2,9,4,10,4,3,3,35,23,18,6
1065,9,4,10,4,3,3,35,23,18,6,8
1066,4,10,4,3,3,35,23,18,6,8,4
1067,10,4,3,3,35,23,18,6,8,4,11
1068,4,3,3,35,23,18,6,8,4,11,6
1069,3,3,35,23,18,6,8,4,11,6,21
1070,3,35,23,18,6,8,4,11,6,21,9
1071,35,23,18,6,8,4,11,6,21,9,2
1072,23,18,6,8,4,11,6,21,9,2,3
1073,18,6,8,4,11,6,21,9,2,3,20
1074,6,8,4,11,6,21,9,2,3,20,51
1075,8,4,11,6,21,9,2,3,20,51,2
1076,4,11,6,21,9,2,3,20,51,2,15
1077,11,6,21,9,2,3,20,51,2,15,9
1078,6,21,9,2,3,20,51,2,15,9,29
1079,21,9,2,3,20,51,2,15,9,29,3
1080,9,2,3,20,51,2,15,9,29,3,14
1081,2,3,20,51,2,15,9,29,3,14,25
1082,3,20,51,2,15,9,29,3,14,25,9
1083,20,51,2,15,9,29,3,14,25,9,9
1084,51,2,15,9,29,3,14,25,9,9,2
1085,2,15,9,29,3,14,25,9,9,2,14
1086,15,9,29,3,14,25,9,9,2,14,2
1087,9,29,3,14,25,9,9,2,14,2,28
1088,29,3,14,25,9,9,2,14,2,28,11
1089,3,14,25,9,9,2,14,2,28,11,11
1090,14,25,9,9,2,14,2,28,11,11,37
1091,25,9,9,2,14,2,28,11,11,37,16
1092,9,9,2,14,2,28,11,11,37,16,19
1093,9,2,14,2,28,11,11,37,16,19,46
1094,2,14,2,28,11,11,37,16,19,46,38
1095,14,2,28,11,11,37,16,19,46,38,11
1096,2,28,11,11,37,16,19,46,38,11,19
1097,28,11,11,37,16,19,46,38,11,19,12
1098,4,13,7,7,12,8,11,1,61,8,17
1099,13,7,7,12,8,11,1,61,8,17,30
1100,7,7,12,8,11,1,61,8,17,30,17
1101,7,12,8,11,1,61,8,17,30,17,24
1102,12,8,11,1,61,8,17,30,17,24,19
1103,8,11,1,61,8,17,30,17,24,19,2
1104,11,1,61,8,17,30,17,24,19,2,2
1105,1,61,8,17,30,17,24,19,2,2,7
1106,61,8,17,30,17,24,19,2,2,7,16
1107,8,17,30,17,24,19,2,2,7,16,34
1108,1,2,8,3,34,15,2,2,1,12,6
1109,2,8,3,34,15,2,2,1,12,6,41
1110,8,3,34,15,2,2,1,12,6,41,48
1111,3,34,15,2,2,1,12,6,41,48,48
1112,34,15,2,2,1,12,6,41,48,48,9
1113,15,2,2,1,12,6,41,48,48,9,27
1114,2,2,1,12,6,41,48,48,9,27,1
1115,2,1,12,6,41,48,48,9,27,1,30
1116,1,12,6,41,48,48,9,27,1,30,43
1117,12,6,41,48,48,9,27,1,30,43,5
1118,6,41,48,48,9,27,1,30,43,5,5
1119,41,48,48,9,27,1,30,43,5,5,3
1120,48,48,9,27,1,30,43,5,5,3,10
1121,48,9,27,1,30,43,5,5,3,10,32
1122,9,27,1,30,43,5,5,3,10,32,29
1123,27,1,30,43,5,5,3,10,32,29,4
1124,1,30,43,5,5,3,10,32,29,4,56
1125,30,43,5,5,3,10,32,29,4,56,7
1126,43,5,5,3,10,32,29,4,56,7,27
1127,5,5,3,10,32,29,4,56,7,27,33
1128,5,3,10,32,29,4,56,7,27,33,48
1129,3,10,32,29,4,56,7,27,33,48,26
1130,10,32,29,4,56,7,27,33,48,26,22
1131,32,29,4,56,7,27,33,48,26,22,23
1132,29,4,56,7,27,33,48,26,22,23,11
1133,4,56,7,27,33,48,26,22,23,11,22
1134,56,7,27,33,48,26,22,23,11,22,3
1135,7,27,33,48,26,22,23,11,22,3,16
1136,27,33,48,26,22,23,11,22,3,16,39
1137,33,48,26,22,23,11,22,3,16,39,16
1138,48,26,22,23,11,22,3,16,39,16,1
1139,26,22,23,11,22,3,16,39,16,1,39
1140,22,23,11,22,3,16,39,16,1,39,3
1141,23,11,22,3,16,39,16,1,39,3,20
1142,11,22,3,16,39,16,1,39,3,20,18
1143,22,3,16,39,16,1,39,3,20,18,9
1144,3,16,39,16,1,39,3,20,18,9,9
1145,16,39,16,1,39,3,20,18,9,9,17
1146,39,16,1,39,3,20,18,9,9,17,10
1147,16,1,39,3,20,18,9,9,17,10,33
1148,1,39,3,20,18,9,9,17,10,33,2
1149,39,3,20,18,9,9,17,10,33,2,6
1150,3,20,18,9,9,17,10,33,2,6,29
1151,20,18,9,9,17,10,33,2,6,29,13
1152,18,9,9,17,10,33,2,6,29,13,45
1153,9,9,17,10,33,2,6,29,13,45,16
1154,9,17,10,33,2,6,29,13,45,16,47
