,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y
580,26,19,55,25,5,10,10,41,1,2,54
581,19,55,25,5,10,10,41,1,2,54,38
582,55,25,5,10,10,41,1,2,54,38,26
583,25,5,10,10,41,1,2,54,38,26,26
584,5,10,10,41,1,2,54,38,26,26,1
585,10,10,41,1,2,54,38,26,26,1,2
586,10,41,1,2,54,38,26,26,1,2,5
587,41,1,2,54,38,26,26,1,2,5,28
588,1,2,54,38,26,26,1,2,5,28,16
589,2,54,38,26,26,1,2,5,28,16,36
590,54,38,26,26,1,2,5,28,16,36,11
591,38,26,26,1,2,5,28,16,36,11,35
592,26,26,1,2,5,28,16,36,11,35,6
593,26,1,2,5,28,16,36,11,35,6,78
594,1,2,5,28,16,36,11,35,6,78,17
595,2,5,28,16,36,11,35,6,78,17,48
596,5,28,16,36,11,35,6,78,17,48,2
597,28,16,36,11,35,6,78,17,48,2,8
598,16,36,11,35,6,78,17,48,2,8,0
599,36,11,35,6,78,17,48,2,8,0,13
600,11,35,6,78,17,48,2,8,0,13,3
601,35,6,78,17,48,2,8,0,13,3,4
602,6,78,17,48,2,8,0,13,3,4,5
603,78,17,48,2,8,0,13,3,4,5,21
604,17,48,2,8,0,13,3,4,5,21,10
605,48,2,8,0,13,3,4,5,21,10,42
606,2,8,0,13,3,4,5,21,10,42,0
607,8,0,13,3,4,5,21,10,42,0,24
608,0,13,3,4,5,21,10,42,0,24,31
609,13,3,4,5,21,10,42,0,24,31,18
610,11,44,17,1,1,46,2,4,11,4,9
611,44,17,1,1,46,2,4,11,4,9,8
612,17,1,1,46,2,4,11,4,9,8,3
613,1,1,46,2,4,11,4,9,8,3,5
614,1,46,2,4,11,4,9,8,3,5,6
615,46,2,4,11,4,9,8,3,5,6,2
616,2,4,11,4,9,8,3,5,6,2,19
617,4,11,4,9,8,3,5,6,2,19,1
618,11,4,9,8,3,5,6,2,19,1,25
619,4,9,8,3,5,6,2,19,1,25,41
620,9,8,3,5,6,2,19,1,25,41,16
621,8,3,5,6,2,19,1,25,41,16,2
622,3,5,6,2,19,1,25,41,16,2,6
623,0,8,21,28,58,61,6,58,13,92,4
624,8,21,28,58,61,6,58,13,92,4,56
625,21,28,58,61,6,58,13,92,4,56,14
626,28,58,61,6,58,13,92,4,56,14,33
627,58,61,6,58,13,92,4,56,14,33,33
628,61,6,58,13,92,4,56,14,33,33,2
629,6,58,13,92,4,56,14,33,33,2,51
630,58,13,92,4,56,14,33,33,2,51,4
631,13,92,4,56,14,33,33,2,51,4,15
632,92,4,56,14,33,33,2,51,4,15,0
633,4,56,14,33,33,2,51,4,15,0,6
634,56,14,33,33,2,51,4,15,0,6,57
635,14,33,33,2,51,4,15,0,6,57,0
636,33,33,2,51,4,15,0,6,57,0,6
637,33,2,51,4,15,0,6,57,0,6,31
638,2,51,4,15,0,6,57,0,6,31,5
639,51,4,15,0,6,57,0,6,31,5,8
640,4,15,0,6,57,0,6,31,5,8,6
641,15,0,6,57,0,6,31,5,8,6,7
642,0,6,57,0,6,31,5,8,6,7,21
643,6,57,0,6,31,5,8,6,7,21,61
644,57,0,6,31,5,8,6,7,21,61,44
645,0,6,31,5,8,6,7,21,61,44,46
646,6,31,5,8,6,7,21,61,44,46,66
647,31,5,8,6,7,21,61,44,46,66,45
648,5,8,6,7,21,61,44,46,66,45,19
649,8,6,7,21,61,44,46,66,45,19,37
650,6,7,21,61,44,46,66,45,19,37,65
651,7,21,61,44,46,66,45,19,37,65,51
652,21,61,44,46,66,45,19,37,65,51,19
653,61,44,46,66,45,19,37,65,51,19,21
654,44,46,66,45,19,37,65,51,19,21,86
655,46,66,45,19,37,65,51,19,21,86,1
656,66,45,19,37,65,51,19,21,86,1,11
657,45,19,37,65,51,19,21,86,1,11,4
658,19,37,65,51,19,21,86,1,11,4,36
659,37,65,51,19,21,86,1,11,4,36,107
660,65,51,19,21,86,1,11,4,36,107,1
661,51,19,21,86,1,11,4,36,107,1,40
662,19,21,86,1,11,4,36,107,1,40,1
663,21,86,1,11,4,36,107,1,40,1,21
664,86,1,11,4,36,107,1,40,1,21,15
665,1,11,4,36,107,1,40,1,21,15,21
666,11,4,36,107,1,40,1,21,15,21,4
667,4,36,107,1,40,1,21,15,21,4,61
668,36,107,1,40,1,21,15,21,4,61,59
669,107,1,40,1,21,15,21,4,61,59,57
670,1,40,1,21,15,21,4,61,59,57,52
671,40,1,21,15,21,4,61,59,57,52,69
672,1,21,15,21,4,61,59,57,52,69,100
673,21,15,21,4,61,59,57,52,69,100,8
674,15,21,4,61,59,57,52,69,100,8,6
675,21,4,61,59,57,52,69,100,8,6,17
676,4,61,59,57,52,69,100,8,6,17,54
677,61,59,57,52,69,100,8,6,17,54,77
678,59,57,52,69,100,8,6,17,54,77,29
679,57,52,69,100,8,6,17,54,77,29,79
680,52,69,100,8,6,17,54,77,29,79,0
681,69,100,8,6,17,54,77,29,79,0,2
682,100,8,6,17,54,77,29,79,0,2,4
683,8,6,17,54,77,29,79,0,2,4,74
684,6,17,54,77,29,79,0,2,4,74,15
685,17,54,77,29,79,0,2,4,74,15,3
686,54,77,29,79,0,2,4,74,15,3,77
687,77,29,79,0,2,4,74,15,3,77,91
688,29,79,0,2,4,74,15,3,77,91,4
689,79,0,2,4,74,15,3,77,91,4,85
690,0,2,4,74,15,3,77,91,4,85,67
691,2,4,74,15,3,77,91,4,85,67,47
692,4,74,15,3,77,91,4,85,67,47,3
693,74,15,3,77,91,4,85,67,47,3,61
694,15,3,77,91,4,85,67,47,3,61,42
695,3,77,91,4,85,67,47,3,61,42,57
696,77,91,4,85,67,47,3,61,42,57,54
697,91,4,85,67,47,3,61,42,57,54,46
698,4,85,67,47,3,61,42,57,54,46,51
699,85,67,47,3,61,42,57,54,46,51,51
700,67,47,3,61,42,57,54,46,51,51,32
701,47,3,61,42,57,54,46,51,51,32,58
702,3,61,42,57,54,46,51,51,32,58,0
703,61,42,57,54,46,51,51,32,58,0,65
704,42,57,54,46,51,51,32,58,0,65,12
705,57,54,46,51,51,32,58,0,65,12,55
706,54,46,51,51,32,58,0,65,12,55,44
707,46,51,51,32,58,0,65,12,55,44,34
708,51,51,32,58,0,65,12,55,44,34,90
709,51,32,58,0,65,12,55,44,34,90,24
710,32,58,0,65,12,55,44,34,90,24,93
711,58,0,65,12,55,44,34,90,24,93,76
712,0,65,12,55,44,34,90,24,93,76,69
713,65,12,55,44,34,90,24,93,76,69,0
714,12,55,44,34,90,24,93,76,69,0,37
715,55,44,34,90,24,93,76,69,0,37,2
716,44,34,90,24,93,76,69,0,37,2,92
717,34,90,24,93,76,69,0,37,2,92,13
718,90,24,93,76,69,0,37,2,92,13,24
719,24,93,76,69,0,37,2,92,13,24,0
720,93,76,69,0,37,2,92,13,24,0,43
721,76,69,0,37,2,92,13,24,0,43,40
722,69,0,37,2,92,13,24,0,43,40,69
723,0,37,2,92,13,24,0,43,40,69,0
724,37,2,92,13,24,0,43,40,69,0,59
725,2,92,13,24,0,43,40,69,0,59,81
726,92,13,24,0,43,40,69,0,59,81,70
727,13,24,0,43,40,69,0,59,81,70,51
728,24,0,43,40,69,0,59,81,70,51,10
729,0,43,40,69,0,59,81,70,51,10,51
730,43,40,69,0,59,81,70,51,10,51,66
731,40,69,0,59,81,70,51,10,51,66,28
732,69,0,59,81,70,51,10,51,66,28,3
733,0,59,81,70,51,10,51,66,28,3,0
734,59,81,70,51,10,51,66,28,3,0,5
735,81,70,51,10,51,66,28,3,0,5,22
736,70,51,10,51,66,28,3,0,5,22,54
737,51,10,51,66,28,3,0,5,22,54,7
738,10,51,66,28,3,0,5,22,54,7,9
739,51,66,28,3,0,5,22,54,7,9,90
740,66,28,3,0,5,22,54,7,9,90,48
741,28,3,0,5,22,54,7,9,90,48,50
742,3,0,5,22,54,7,9,90,48,50,57
743,0,5,22,54,7,9,90,48,50,57,28
744,5,22,54,7,9,90,48,50,57,28,9
745,22,54,7,9,90,48,50,57,28,9,35
746,54,7,9,90,48,50,57,28,9,35,60
747,7,9,90,48,50,57,28,9,35,60,52
748,9,90,48,50,57,28,9,35,60,52,2
749,90,48,50,57,28,9,35,60,52,2,36
750,48,50,57,28,9,35,60,52,2,36,0
751,50,57,28,9,35,60,52,2,36,0,81
752,57,28,9,35,60,52,2,36,0,81,36
753,28,9,35,60,52,2,36,0,81,36,8
754,9,35,60,52,2,36,0,81,36,8,37
755,35,60,52,2,36,0,81,36,8,37,60
756,60,52,2,36,0,81,36,8,37,60,46
757,52,2,36,0,81,36,8,37,60,46,14
758,2,36,0,81,36,8,37,60,46,14,3
759,36,0,81,36,8,37,60,46,14,3,73
760,0,81,36,8,37,60,46,14,3,73,18
761,81,36,8,37,60,46,14,3,73,18,28
762,36,8,37,60,46,14,3,73,18,28,49
763,8,37,60,46,14,3,73,18,28,49,15
764,37,60,46,14,3,73,18,28,49,15,2
765,60,46,14,3,73,18,28,49,15,2,66
766,46,14,3,73,18,28,49,15,2,66,48
767,14,3,73,18,28,49,15,2,66,48,4
768,3,73,18,28,49,15,2,66,48,4,36
769,73,18,28,49,15,2,66,48,4,36,13
770,18,28,49,15,2,66,48,4,36,13,21
771,28,49,15,2,66,48,4,36,13,21,7
772,49,15,2,66,48,4,36,13,21,7,53
773,15,2,66,48,4,36,13,21,7,53,52
774,2,66,48,4,36,13,21,7,53,52,26
775,66,48,4,36,13,21,7,53,52,26,37
776,48,4,36,13,21,7,53,52,26,37,126
777,4,36,13,21,7,53,52,26,37,126,19
778,36,13,21,7,53,52,26,37,126,19,70
779,13,21,7,53,52,26,37,126,19,70,30
780,21,7,53,52,26,37,126,19,70,30,109
781,7,53,52,26,37,126,19,70,30,109,52
782,53,52,26,37,126,19,70,30,109,52,0
783,52,26,37,126,19,70,30,109,52,0,8
784,26,37,126,19,70,30,109,52,0,8,4
785,37,126,19,70,30,109,52,0,8,4,17
786,126,19,70,30,109,52,0,8,4,17,6
787,19,70,30,109,52,0,8,4,17,6,85
788,70,30,109,52,0,8,4,17,6,85,57
789,1,2,0,7,5,0,9,0,1,2,1
790,2,0,7,5,0,9,0,1,2,1,1
791,0,7,5,0,9,0,1,2,1,1,1
792,7,5,0,9,0,1,2,1,1,1,2
793,5,0,9,0,1,2,1,1,1,2,5
794,0,9,0,1,2,1,1,1,2,5,1
795,9,0,1,2,1,1,1,2,5,1,1
796,0,1,2,1,1,1,2,5,1,1,0
797,1,2,1,1,1,2,5,1,1,0,0
798,2,1,1,1,2,5,1,1,0,0,2
799,1,1,1,2,5,1,1,0,0,2,8
800,1,1,2,5,1,1,0,0,2,8,0
801,1,2,5,1,1,0,0,2,8,0,5
802,2,5,1,1,0,0,2,8,0,5,0
803,5,1,1,0,0,2,8,0,5,0,0
804,21,1,34,8,20,0,39,0,0,47,4
805,1,34,8,20,0,39,0,0,47,4,13
806,34,8,20,0,39,0,0,47,4,13,5
807,8,20,0,39,0,0,47,4,13,5,12
808,20,0,39,0,0,47,4,13,5,12,48
809,0,39,0,0,47,4,13,5,12,48,7
810,39,0,0,47,4,13,5,12,48,7,6
811,0,0,47,4,13,5,12,48,7,6,50
812,0,47,4,13,5,12,48,7,6,50,9
813,47,4,13,5,12,48,7,6,50,9,34
814,4,13,5,12,48,7,6,50,9,34,17
815,13,5,12,48,7,6,50,9,34,17,32
816,5,12,48,7,6,50,9,34,17,32,7
817,12,48,7,6,50,9,34,17,32,7,73
818,48,7,6,50,9,34,17,32,7,73,35
819,7,6,50,9,34,17,32,7,73,35,49
820,6,50,9,34,17,32,7,73,35,49,16
821,50,9,34,17,32,7,73,35,49,16,0
822,9,34,17,32,7,73,35,49,16,0,4
823,34,17,32,7,73,35,49,16,0,4,16
824,17,32,7,73,35,49,16,0,4,16,25
825,32,7,73,35,49,16,0,4,16,25,66
826,7,73,35,49,16,0,4,16,25,66,47
827,73,35,49,16,0,4,16,25,66,47,15
828,35,49,16,0,4,16,25,66,47,15,1
829,49,16,0,4,16,25,66,47,15,1,27
830,16,0,4,16,25,66,47,15,1,27,0
831,0,4,16,25,66,47,15,1,27,0,37
832,4,16,25,66,47,15,1,27,0,37,1
833,16,25,66,47,15,1,27,0,37,1,37
834,25,66,47,15,1,27,0,37,1,37,47
835,66,47,15,1,27,0,37,1,37,47,1
836,47,15,1,27,0,37,1,37,47,1,5
837,15,1,27,0,37,1,37,47,1,5,0
838,1,27,0,37,1,37,47,1,5,0,9
839,27,0,37,1,37,47,1,5,0,9,74
840,0,37,1,37,47,1,5,0,9,74,54
841,37,1,37,47,1,5,0,9,74,54,87
842,1,37,47,1,5,0,9,74,54,87,17
843,37,47,1,5,0,9,74,54,87,17,8
844,47,1,5,0,9,74,54,87,17,8,50
845,1,5,0,9,74,54,87,17,8,50,62
846,5,0,9,74,54,87,17,8,50,62,44
847,0,9,74,54,87,17,8,50,62,44,40
848,9,74,54,87,17,8,50,62,44,40,6
849,74,54,87,17,8,50,62,44,40,6,63
850,54,87,17,8,50,62,44,40,6,63,68
851,87,17,8,50,62,44,40,6,63,68,4
852,17,8,50,62,44,40,6,63,68,4,29
853,8,50,62,44,40,6,63,68,4,29,57
854,50,62,44,40,6,63,68,4,29,57,24
855,62,44,40,6,63,68,4,29,57,24,66
856,44,40,6,63,68,4,29,57,24,66,26
857,40,6,63,68,4,29,57,24,66,26,15
858,6,63,68,4,29,57,24,66,26,15,3
859,63,68,4,29,57,24,66,26,15,3,24
860,68,4,29,57,24,66,26,15,3,24,2
861,4,29,57,24,66,26,15,3,24,2,0
862,29,57,24,66,26,15,3,24,2,0,38
863,57,24,66,26,15,3,24,2,0,38,8
864,24,66,26,15,3,24,2,0,38,8,62
865,66,26,15,3,24,2,0,38,8,62,38
866,26,15,3,24,2,0,38,8,62,38,22
867,15,3,24,2,0,38,8,62,38,22,21
868,3,24,2,0,38,8,62,38,22,21,62
869,24,2,0,38,8,62,38,22,21,62,27
870,2,0,38,8,62,38,22,21,62,27,57
871,0,38,8,62,38,22,21,62,27,57,33
872,38,8,62,38,22,21,62,27,57,33,29
873,8,62,38,22,21,62,27,57,33,29,79
874,62,38,22,21,62,27,57,33,29,79,4
875,38,22,21,62,27,57,33,29,79,4,5
876,22,21,62,27,57,33,29,79,4,5,7
877,21,62,27,57,33,29,79,4,5,7,27
878,62,27,57,33,29,79,4,5,7,27,18
879,27,57,33,29,79,4,5,7,27,18,53
880,57,33,29,79,4,5,7,27,18,53,0
881,33,29,79,4,5,7,27,18,53,0,47
882,9,10,3,3,0,12,20,0,16,8,0
883,20,4,14,4,2,17,17,3,20,37,11
884,4,14,4,2,17,17,3,20,37,11,11
885,14,4,2,17,17,3,20,37,11,11,14
886,4,2,17,17,3,20,37,11,11,14,12
887,1,2,7,0,6,0,9,1,5,0,20
888,5,0,0,0,6,6,0,10,1,6,9
889,0,0,0,6,6,0,10,1,6,9,2
890,0,0,6,6,0,10,1,6,9,2,6
891,0,6,6,0,10,1,6,9,2,6,2
892,6,6,0,10,1,6,9,2,6,2,4
893,6,0,10,1,6,9,2,6,2,4,0
894,0,10,1,6,9,2,6,2,4,0,31
895,10,1,6,9,2,6,2,4,0,31,12
896,1,6,9,2,6,2,4,0,31,12,1
897,6,9,2,6,2,4,0,31,12,1,3
898,9,2,6,2,4,0,31,12,1,3,8
899,2,6,2,4,0,31,12,1,3,8,24
900,6,2,4,0,31,12,1,3,8,24,10
901,2,4,0,31,12,1,3,8,24,10,0
902,4,0,31,12,1,3,8,24,10,0,16
903,0,31,12,1,3,8,24,10,0,16,36
904,31,12,1,3,8,24,10,0,16,36,4
905,12,1,3,8,24,10,0,16,36,4,9
906,1,3,8,24,10,0,16,36,4,9,9
907,3,8,24,10,0,16,36,4,9,9,0
908,8,24,10,0,16,36,4,9,9,0,8
909,24,10,0,16,36,4,9,9,0,8,1
910,10,0,16,36,4,9,9,0,8,1,11
911,0,16,36,4,9,9,0,8,1,11,5
912,8,0,1,4,5,2,0,6,8,7,12
913,0,1,4,5,2,0,6,8,7,12,18
914,1,4,5,2,0,6,8,7,12,18,0
915,4,5,2,0,6,8,7,12,18,0,1
916,33,19,41,24,35,54,44,8,32,12,117
917,19,41,24,35,54,44,8,32,12,117,60
918,41,24,35,54,44,8,32,12,117,60,30
919,24,35,54,44,8,32,12,117,60,30,18
920,35,54,44,8,32,12,117,60,30,18,25
921,54,44,8,32,12,117,60,30,18,25,18
922,44,8,32,12,117,60,30,18,25,18,5
923,8,32,12,117,60,30,18,25,18,5,50
924,32,12,117,60,30,18,25,18,5,50,53
925,12,117,60,30,18,25,18,5,50,53,22
926,117,60,30,18,25,18,5,50,53,22,1
927,60,30,18,25,18,5,50,53,22,1,45
928,30,18,25,18,5,50,53,22,1,45,21
929,18,25,18,5,50,53,22,1,45,21,15
930,25,18,5,50,53,22,1,45,21,15,53
931,18,5,50,53,22,1,45,21,15,53,27
932,5,50,53,22,1,45,21,15,53,27,4
933,50,53,22,1,45,21,15,53,27,4,23
934,53,22,1,45,21,15,53,27,4,23,2
935,22,1,45,21,15,53,27,4,23,2,16
936,1,45,21,15,53,27,4,23,2,16,31
937,45,21,15,53,27,4,23,2,16,31,31
938,21,15,53,27,4,23,2,16,31,31,17
939,15,53,27,4,23,2,16,31,31,17,4
940,53,27,4,23,2,16,31,31,17,4,3
941,27,4,23,2,16,31,31,17,4,3,4
942,4,23,2,16,31,31,17,4,3,4,8
943,2,0,0,11,0,9,3,15,25,2,9
944,0,0,11,0,9,3,15,25,2,9,15
945,0,11,0,9,3,15,25,2,9,15,9
946,11,0,9,3,15,25,2,9,15,9,44
947,0,9,3,15,25,2,9,15,9,44,3
948,9,3,15,25,2,9,15,9,44,3,2
949,3,15,25,2,9,15,9,44,3,2,0
950,15,25,2,9,15,9,44,3,2,0,4
951,25,2,9,15,9,44,3,2,0,4,6
952,2,9,15,9,44,3,2,0,4,6,12
953,9,15,9,44,3,2,0,4,6,12,1
954,15,9,44,3,2,0,4,6,12,1,2
955,9,44,3,2,0,4,6,12,1,2,0
956,44,3,2,0,4,6,12,1,2,0,0
957,3,2,0,4,6,12,1,2,0,0,12
958,7,9,16,33,11,12,16,6,6,20,1
959,9,16,33,11,12,16,6,6,20,1,20
960,16,33,11,12,16,6,6,20,1,20,0
961,33,11,12,16,6,6,20,1,20,0,1
962,11,12,16,6,6,20,1,20,0,1,16
963,12,16,6,6,20,1,20,0,1,16,16
964,16,6,6,20,1,20,0,1,16,16,21
965,6,6,20,1,20,0,1,16,16,21,9
966,6,20,1,20,0,1,16,16,21,9,18
967,20,1,20,0,1,16,16,21,9,18,6
968,1,20,0,1,16,16,21,9,18,6,18
969,20,0,1,16,16,21,9,18,6,18,8
970,0,1,16,16,21,9,18,6,18,8,1
971,1,16,16,21,9,18,6,18,8,1,30
972,16,16,21,9,18,6,18,8,1,30,0
973,16,21,9,18,6,18,8,1,30,0,1
974,21,9,18,6,18,8,1,30,0,1,32
975,9,18,6,18,8,1,30,0,1,32,1
976,18,6,18,8,1,30,0,1,32,1,11
977,6,18,8,1,30,0,1,32,1,11,40
978,18,8,1,30,0,1,32,1,11,40,11
979,8,1,30,0,1,32,1,11,40,11,1
980,1,30,0,1,32,1,11,40,11,1,0
981,30,0,1,32,1,11,40,11,1,0,11
982,0,1,32,1,11,40,11,1,0,11,48
983,1,32,1,11,40,11,1,0,11,48,33
984,32,1,11,40,11,1,0,11,48,33,7
985,1,11,40,11,1,0,11,48,33,7,19
986,11,40,11,1,0,11,48,33,7,19,7
987,40,11,1,0,11,48,33,7,19,7,0
988,11,1,0,11,48,33,7,19,7,0,27
989,1,0,11,48,33,7,19,7,0,27,30
990,0,11,48,33,7,19,7,0,27,30,12
991,11,48,33,7,19,7,0,27,30,12,8
992,48,33,7,19,7,0,27,30,12,8,14
993,33,7,19,7,0,27,30,12,8,14,4
994,7,19,7,0,27,30,12,8,14,4,36
995,19,7,0,27,30,12,8,14,4,36,3
996,7,0,27,30,12,8,14,4,36,3,41
997,0,27,30,12,8,14,4,36,3,41,37
998,27,30,12,8,14,4,36,3,41,37,8
999,30,12,8,14,4,36,3,41,37,8,2
1000,12,8,14,4,36,3,41,37,8,2,27
1001,8,14,4,36,3,41,37,8,2,27,0
1002,14,4,36,3,41,37,8,2,27,0,22
1003,4,36,3,41,37,8,2,27,0,22,0
1004,36,3,41,37,8,2,27,0,22,0,7
1005,3,41,37,8,2,27,0,22,0,7,13
1006,41,37,8,2,27,0,22,0,7,13,12
1007,37,8,2,27,0,22,0,7,13,12,9
1008,8,2,27,0,22,0,7,13,12,9,3
1009,2,27,0,22,0,7,13,12,9,3,10
1010,27,0,22,0,7,13,12,9,3,10,22
1011,0,22,0,7,13,12,9,3,10,22,0
1012,22,0,7,13,12,9,3,10,22,0,8
1013,0,7,13,12,9,3,10,22,0,8,2
1014,25,12,28,20,0,0,37,1,1,17,16
1015,12,28,20,0,0,37,1,1,17,16,9
1016,28,20,0,0,37,1,1,17,16,9,7
1017,20,0,0,37,1,1,17,16,9,7,9
1018,0,0,37,1,1,17,16,9,7,9,22
1019,0,37,1,1,17,16,9,7,9,22,16
1020,37,1,1,17,16,9,7,9,22,16,14
1021,1,1,17,16,9,7,9,22,16,14,1
1022,1,17,16,9,7,9,22,16,14,1,1
1023,17,16,9,7,9,22,16,14,1,1,12
1024,16,9,7,9,22,16,14,1,1,12,24
1025,9,7,9,22,16,14,1,1,12,24,7
1026,7,9,22,16,14,1,1,12,24,7,0
1027,9,22,16,14,1,1,12,24,7,0,11
1028,22,16,14,1,1,12,24,7,0,11,16
1029,16,14,1,1,12,24,7,0,11,16,27
1030,14,1,1,12,24,7,0,11,16,27,80
1031,1,1,12,24,7,0,11,16,27,80,27
1032,1,12,24,7,0,11,16,27,80,27,94
1033,12,24,7,0,11,16,27,80,27,94,0
1034,24,7,0,11,16,27,80,27,94,0,7
1035,7,0,11,16,27,80,27,94,0,7,29
1036,0,11,16,27,80,27,94,0,7,29,25
1037,11,16,27,80,27,94,0,7,29,25,33
1038,16,27,80,27,94,0,7,29,25,33,15
1039,27,80,27,94,0,7,29,25,33,15,24
1040,80,27,94,0,7,29,25,33,15,24,7
1041,27,94,0,7,29,25,33,15,24,7,5
1042,94,0,7,29,25,33,15,24,7,5,19
1043,0,7,29,25,33,15,24,7,5,19,28
1044,7,29,25,33,15,24,7,5,19,28,5
1045,29,25,33,15,24,7,5,19,28,5,13
1046,25,33,15,24,7,5,19,28,5,13,18
1047,33,15,24,7,5,19,28,5,13,18,1
1048,15,24,7,5,19,28,5,13,18,1,11
1049,24,7,5,19,28,5,13,18,1,11,13
1050,7,5,19,28,5,13,18,1,11,13,7
1051,5,19,28,5,13,18,1,11,13,7,0
1052,19,28,5,13,18,1,11,13,7,0,18
1053,28,5,13,18,1,11,13,7,0,18,0
1054,5,13,18,1,11,13,7,0,18,0,0
1055,13,18,1,11,13,7,0,18,0,0,11
1056,18,1,11,13,7,0,18,0,0,11,2
1057,1,11,13,7,0,18,0,0,11,2,7
1058,11,13,7,0,18,0,0,11,2,7,10
1059,13,7,0,18,0,0,11,2,7,10,13
1060,7,0,18,0,0,11,2,7,10,13,7
1061,0,18,0,0,11,2,7,10,13,7,79
1062,18,0,0,11,2,7,10,13,7,79,22
1063,0,0,11,2,7,10,13,7,79,22,19
1064,0,11,2,7,10,13,7,79,22,19,9
1065,11,2,7,10,13,7,79,22,19,9,10
1066,2,7,10,13,7,79,22,19,9,10,1
1067,7,10,13,7,79,22,19,9,10,1,11
1068,10,13,7,79,22,19,9,10,1,11,8
1069,13,7,79,22,19,9,10,1,11,8,18
1070,7,79,22,19,9,10,1,11,8,18,9
1071,79,22,19,9,10,1,11,8,18,9,2
1072,22,19,9,10,1,11,8,18,9,2,2
1073,19,9,10,1,11,8,18,9,2,2,34
1074,9,10,1,11,8,18,9,2,2,34,68
1075,10,1,11,8,18,9,2,2,34,68,0
1076,1,11,8,18,9,2,2,34,68,0,13
1077,11,8,18,9,2,2,34,68,0,13,9
1078,8,18,9,2,2,34,68,0,13,9,34
1079,18,9,2,2,34,68,0,13,9,34,0
1080,9,2,2,34,68,0,13,9,34,0,16
1081,2,2,34,68,0,13,9,34,0,16,15
1082,2,34,68,0,13,9,34,0,16,15,7
1083,34,68,0,13,9,34,0,16,15,7,9
1084,68,0,13,9,34,0,16,15,7,9,1
1085,0,13,9,34,0,16,15,7,9,1,13
1086,13,9,34,0,16,15,7,9,1,13,2
1087,9,34,0,16,15,7,9,1,13,2,28
1088,34,0,16,15,7,9,1,13,2,28,15
1089,0,16,15,7,9,1,13,2,28,15,11
1090,16,15,7,9,1,13,2,28,15,11,44
1091,15,7,9,1,13,2,28,15,11,44,16
1092,7,9,1,13,2,28,15,11,44,16,8
1093,9,1,13,2,28,15,11,44,16,8,64
1094,1,13,2,28,15,11,44,16,8,64,52
1095,13,2,28,15,11,44,16,8,64,52,3
1096,2,28,15,11,44,16,8,64,52,3,26
1097,28,15,11,44,16,8,64,52,3,26,14
1098,4,9,7,4,23,12,14,0,103,11,16
1099,9,7,4,23,12,14,0,103,11,16,46
1100,7,4,23,12,14,0,103,11,16,46,26
1101,4,23,12,14,0,103,11,16,46,26,42
1102,23,12,14,0,103,11,16,46,26,42,22
1103,12,14,0,103,11,16,46,26,42,22,2
1104,14,0,103,11,16,46,26,42,22,2,0
1105,0,103,11,16,46,26,42,22,2,0,9
1106,103,11,16,46,26,42,22,2,0,9,12
1107,11,16,46,26,42,22,2,0,9,12,60
1108,1,0,7,1,45,14,5,1,2,5,6
1109,0,7,1,45,14,5,1,2,5,6,37
1110,7,1,45,14,5,1,2,5,6,37,71
1111,1,45,14,5,1,2,5,6,37,71,71
1112,45,14,5,1,2,5,6,37,71,71,8
1113,14,5,1,2,5,6,37,71,71,8,25
1114,5,1,2,5,6,37,71,71,8,25,4
1115,1,2,5,6,37,71,71,8,25,4,34
1116,2,5,6,37,71,71,8,25,4,34,55
1117,5,6,37,71,71,8,25,4,34,55,11
1118,6,37,71,71,8,25,4,34,55,11,8
1119,37,71,71,8,25,4,34,55,11,8,5
1120,71,71,8,25,4,34,55,11,8,5,0
1121,71,8,25,4,34,55,11,8,5,0,34
1122,8,25,4,34,55,11,8,5,0,34,34
1123,25,4,34,55,11,8,5,0,34,34,0
1124,4,34,55,11,8,5,0,34,34,0,66
1125,34,55,11,8,5,0,34,34,0,66,11
1126,55,11,8,5,0,34,34,0,66,11,29
1127,11,8,5,0,34,34,0,66,11,29,43
1128,8,5,0,34,34,0,66,11,29,43,57
1129,5,0,34,34,0,66,11,29,43,57,34
1130,0,34,34,0,66,11,29,43,57,34,15
1131,34,34,0,66,11,29,43,57,34,15,22
1132,34,0,66,11,29,43,57,34,15,22,14
1133,0,66,11,29,43,57,34,15,22,14,30
1134,66,11,29,43,57,34,15,22,14,30,0
1135,11,29,43,57,34,15,22,14,30,0,16
1136,29,43,57,34,15,22,14,30,0,16,59
1137,43,57,34,15,22,14,30,0,16,59,10
1138,57,34,15,22,14,30,0,16,59,10,1
1139,34,15,22,14,30,0,16,59,10,1,47
1140,15,22,14,30,0,16,59,10,1,47,0
1141,22,14,30,0,16,59,10,1,47,0,25
1142,14,30,0,16,59,10,1,47,0,25,25
1143,30,0,16,59,10,1,47,0,25,25,2
1144,0,16,59,10,1,47,0,25,25,2,4
1145,16,59,10,1,47,0,25,25,2,4,19
1146,59,10,1,47,0,25,25,2,4,19,13
1147,10,1,47,0,25,25,2,4,19,13,53
1148,1,47,0,25,25,2,4,19,13,53,6
1149,47,0,25,25,2,4,19,13,53,6,7
1150,0,25,25,2,4,19,13,53,6,7,30
1151,25,25,2,4,19,13,53,6,7,30,6
1152,25,2,4,19,13,53,6,7,30,6,55
1153,2,4,19,13,53,6,7,30,6,55,15
1154,4,19,13,53,6,7,30,6,55,15,64
